1766855700000,87516.30000000,87538.01000000,87496.34000000,87527.65000000,15.37592000,1766856599999,1345619.49907070,7262,7.15231000,625961.30033840,0
1766856600000,87527.65000000,87541.77000000,87512.52000000,87536.48000000,25.43693000,1766857499999,2226329.85360340,5163,20.01670000,1751883.91245840,0
1766857500000,87536.47000000,87562.79000000,87536.47000000,87562.58000000,38.09765000,1766858399999,3335473.37816240,6350,24.05234000,2105784.40141040,0
1766858400000,87562.57000000,87572.41000000,87520.00000000,87520.01000000,17.66645000,1766859299999,1546596.73308490,8725,8.40188000,735546.54535090,0
1766859300000,87520.01000000,87544.40000000,87502.56000000,87528.24000000,55.52799000,1766860199999,4859888.53059480,9120,34.11880000,2985933.75311610,0
1766860200000,87528.24000000,87531.46000000,87522.39000000,87522.39000000,18.87852000,1766861099999,1652406.46152990,4795,8.44068000,738796.13520700,0
1766861100000,87522.39000000,87522.40000000,87463.76000000,87500.01000000,60.33295000,1766861999999,5278787.91056090,7148,29.35717000,2568226.02292260,0
1766862000000,87500.01000000,87591.00000000,87500.00000000,87558.28000000,61.74316000,1766862899999,5405022.97056800,7510,47.16110000,4128393.15868930,0
1766862900000,87558.28000000,87580.16000000,87527.21000000,87557.25000000,44.19315000,1766863799999,3869227.25952230,5780,25.52890000,2235138.20671700,0
1766863800000,87557.26000000,87557.26000000,87550.24000000,87550.25000000,14.93389000,1766864699999,1307512.70555180,3237,7.14883000,625900.20529410,0
1766864700000,87550.24000000,87569.40000000,87550.24000000,87569.39000000,11.37187000,1766865599999,995758.04069270,4046,7.40101000,648052.76710230,0
1766865600000,87569.39000000,87635.77000000,87569.39000000,87590.45000000,56.83817000,1766866499999,4979082.42948290,7444,30.34307000,2657934.17680210,0
1766866500000,87590.45000000,87590.46000000,87540.00000000,87544.20000000,28.49879000,1766867399999,2495652.94109270,6957,11.10817000,972693.26892490,0
1766867400000,87544.20000000,87556.01000000,87523.78000000,87550.62000000,20.49485000,1766868299999,1794236.11318810,6072,7.73527000,677156.57071980,0
1766868300000,87550.63000000,87555.92000000,87550.62000000,87555.92000000,7.48794000,1766869199999,655578.13613700,2696,4.27526000,374303.65092840,0
1766869200000,87555.92000000,87625.03000000,87555.91000000,87625.02000000,21.09047000,1766870099999,1847283.92915190,4147,14.69945000,1287512.70890500,0
1766870100000,87625.03000000,87634.41000000,87625.03000000,87634.39000000,24.83452000,1766870999999,2176289.38296600,3280,8.04138000,704656.17653410,0
1766871000000,87634.39000000,87668.23000000,87634.39000000,87637.12000000,28.18892000,1766871899999,2470862.43908400,4879,11.68141000,1023894.96664150,0
1766871900000,87637.12000000,87668.23000000,87637.12000000,87668.22000000,21.81644000,1766872799999,1912317.50947000,3473,9.86706000,864872.87097020,0
1766872800000,87668.23000000,87917.00000000,87629.98000000,87864.31000000,178.79227000,1766873699999,15697073.18591030,20153,117.97583000,10357082.77517120,0
1766873700000,87864.31000000,87955.00000000,87692.67000000,87692.67000000,75.89026000,1766874599999,6662968.84020690,26061,30.22493000,2653856.34009890,0
1766874600000,87692.68000000,87692.68000000,87526.76000000,87571.61000000,68.27738000,1766875499999,5980916.13673850,25468,23.47756000,2056298.61548040,0
1766875500000,87571.60000000,87651.76000000,87499.99000000,87565.99000000,63.65752000,1766876399999,5575631.93756520,26646,27.44291000,2403285.47659850,0
1766876400000,87566.00000000,87648.00000000,87565.99000000,87610.86000000,52.70108000,1766877299999,4617173.50919630,16976,23.63076000,2070166.39103660,0
1766877300000,87610.87000000,87722.41000000,87610.86000000,87648.60000000,53.19724000,1766878199999,4664335.37259520,12142,18.62808000,1633258.06505350,0
1766878200000,87648.60000000,87687.88000000,87648.60000000,87687.87000000,14.53660000,1766879099999,1274435.74582130,3742,7.87658000,690548.58723540,0
1766879100000,87687.87000000,87984.00000000,87687.87000000,87877.01000000,168.80903000,1766879999999,14830589.44397550,28143,105.00263000,9224250.29321430,0
1766880000000,87877.00000000,87961.37000000,87808.69000000,87815.12000000,67.47877000,1766880899999,5930514.79993960,21663,27.65726000,2430920.58436260,0
1766880900000,87815.12000000,87822.14000000,87705.97000000,87736.45000000,48.76221000,1766881799999,4280121.69642860,18369,15.33223000,1345821.38626900,0
1766881800000,87736.44000000,87900.00000000,87718.03000000,87885.99000000,52.77453000,1766882699999,4635209.50313990,15347,30.44527000,2674234.83140970,0
1766882700000,87885.99000000,87943.65000000,87840.61000000,87854.96000000,36.16231000,1766883599999,3178280.02376200,12136,17.68532000,1554480.45710300,0
1766883600000,87854.97000000,87945.39000000,87854.96000000,87856.63000000,50.67835000,1766884499999,4454305.13865350,12911,28.37024000,2493485.86936100,0
1766884500000,87856.62000000,87856.63000000,87739.06000000,87805.51000000,43.16333000,1766885399999,3789927.48057950,17921,21.24513000,1865595.64946150,0
1766885400000,87805.51000000,87864.69000000,87756.10000000,87821.94000000,40.17181000,1766886299999,3527964.47985450,13600,24.38692000,2141796.12694290,0
1766886300000,87821.93000000,87821.94000000,87775.46000000,87785.96000000,19.20635000,1766887199999,1686293.65836840,8195,5.26242000,462020.81160010,0
1766887200000,87785.97000000,87799.37000000,87755.80000000,87787.30000000,31.88023000,1766888099999,2798327.55371560,8111,9.41117000,826105.93049930,0
1766888100000,87787.29000000,87815.92000000,87787.29000000,87809.00000000,29.45403000,1766888999999,2586165.66652850,4049,17.43459000,1530792.58447890,0
1766889000000,87809.00000000,87872.67000000,87809.00000000,87842.77000000,27.27017000,1766889899999,2395514.39783710,7324,12.32348000,1082554.59278870,0
1766889900000,87842.77000000,87842.78000000,87806.78000000,87810.78000000,16.36920000,1766890799999,1437549.97376070,4998,6.49102000,570020.47967730,0
1766890800000,87810.79000000,87845.45000000,87781.00000000,87781.01000000,47.83806000,1766891699999,4200630.23702490,8573,17.07472000,1499336.32483500,0
1766891700000,87781.00000000,87810.94000000,87725.47000000,87735.44000000,74.29471000,1766892599999,6520659.10997780,7726,24.08519000,2113944.36069200,0
1766892600000,87735.44000000,87778.04000000,87735.44000000,87759.53000000,56.85554000,1766893499999,4989977.26792120,6471,37.13672000,3259348.24875500,0
1766893500000,87759.54000000,87769.46000000,87740.00000000,87740.01000000,29.72693000,1766894399999,2608752.87477460,4479,5.80941000,509820.15076090,0
1766894400000,87740.00000000,87837.99000000,87693.00000000,87813.93000000,85.66886000,1766895299999,7518354.73276140,16814,56.87149000,4991281.93777070,0
1766895300000,87813.93000000,87813.93000000,87759.37000000,87802.52000000,21.58994000,1766896199999,1895306.70234290,6345,11.78732000,1034819.90621320,0
